Feature,Importance
n7Ring,0.005091742255675916
n8Ring,0.0027665299815306807
n5aRing,0.0016303301797313474
nARing,0.006832304159486576
n6ARing,0.005363521877581605
n8ARing,0.0017039950051126885
nFRing,0.01189210685706827
n7FRing,0.00352239468655751
n8FRing,0.0016696077953804824
n9FRing,0.0030452814139336286
n10FRing,0.001369771510545807
nG12FRing,0.000789581197598253
nFaRing,0.003083428596882158
n10FaRing,0.0006871840558366306
nG12FaRing,0.003555348881076774
nFARing,0.010480401555044821
n10FARing,0.002304673997295178
nG12FARing,0.003210554922199143
RotRatio,0.0037447240947778918
GGI1,0.0034969765278909234
GGI2,0.015259094204725607
GGI3,0.0016716850459399428
GGI4,0.012467308511682368
GGI5,0.005912623284102517
GGI6,0.002414295981749457
JGI1,0.0011050363074445477
TopoShapeIndex,0.006742265685073471
SRW05,0.004163077257591374
TSRW10,0.00524104668103059
mZagreb1,0.00616547789701644
